Y,X,Species,Tissue,Status,Count,Height,PlotN
2,6,XXXlitter,NA,Dead,NA,NA,SP14
2,6,XXXothermoss,NA,Live,NA,NA,SP14
3,1,Salix richardsonii,Leaf,Live,1,71.5,SP14
3,1,Salix richardsonii,Stem,Live,1,NA,SP14
3,1,XXXothergram,Leaf,Live,9,NA,SP14
3,1,Salix arctica,Leaf,Live,1,NA,SP14
3,1,XXXothergram,Leaf,Live,1,NA,SP14
3,1,XXXlitter,NA,Dead,NA,NA,SP14
3,2,Salix richardsonii,Leaf,Live,2,56.7,SP14
3,2,Equisetum,Leaf,Live,1,NA,SP14
3,2,XXXothergram,Leaf,Live,1,NA,SP14
3,2,Salix richardsonii,Stem,Live,1,NA,SP14
3,2,XXXlitter,NA,Dead,NA,NA,SP14
3,3,Salix richardsonii,Leaf,Live,6,69.2,SP14
3,3,Salix richardsonii,Stem,Live,3,NA,SP14
3,3,XXXothergram,Leaf,Live,1,NA,SP14
3,3,XXXothergram,Leaf,Live,1,NA,SP14
3,3,XXXlitter,NA,Dead,NA,NA,SP14
3,4,Salix richardsonii,Leaf,Live,2,54.5,SP14
3,4,Salix richardsonii,Stem,Live,2,NA,SP14
3,4,Salix richardsonii,Stem,Live,1,NA,SP14
3,4,XXXothergram,Leaf,Live,3,NA,SP14
3,4,XXXothermoss,NA,Live,NA,NA,SP14
3,5,Salix richardsonii,Leaf,Live,2,72.5,SP14
3,5,Salix richardsonii,Stem,Live,1,NA,SP14
3,5,Equisetum,Leaf,Live,4,NA,SP14
3,5,XXXothermoss,NA,Live,NA,NA,SP14
3,6,Salix richardsonii,Leaf,Live,4,67.5,SP14
3,6,Salix richardsonii,Stem,Live,1,NA,SP14
3,6,Salix richardsonii,Stem,Live,1,NA,SP14
3,6,XXXothergram,Leaf,Live,2,NA,SP14
3,6,XXXothergram,Leaf,Live,1,NA,SP14
3,6,XXXlitter,NA,Dead,NA,NA,SP14
3,6,XXXothermoss,NA,Live,NA,NA,SP14
4,1,Salix richardsonii,Leaf,Live,4,51.5,SP14
4,1,Salix richardsonii,Stem,Live,1,NA,SP14
4,1,XXXothergram,Leaf,Live,5,NA,SP14
4,1,Salix richardsonii,Stem,Live,1,NA,SP14
4,1,Equisetum,Leaf,Live,3,NA,SP14
4,1,XXXothergram,Leaf,Live,2,NA,SP14
4,1,XXXlitter,NA,Dead,NA,NA,SP14
4,2,Salix richardsonii,Leaf,Live,1,52.4,SP14
4,2,XXXothergram,Leaf,Live,4,NA,SP14
4,2,XXXlitter,NA,Dead,NA,NA,SP14
4,3,XXXothergram,Leaf,Live,3,32.1,SP14
4,3,XXXothergram,Leaf,Live,4,NA,SP14
4,3,Equisetum,Leaf,Live,2,NA,SP14
4,3,XXXlitter,NA,Dead,NA,NA,SP14
4,4,Salix richardsonii,Stem,Live,2,46.1,SP14
4,4,Salix richardsonii,Stem,Live,1,NA,SP14
4,4,XXXothergram,Leaf,Live,2,NA,SP14
4,4,XXXothergram,Leaf,Live,3,NA,SP14
4,4,XXXothermoss,NA,Live,NA,NA,SP14
4,5,Salix richardsonii,Leaf,Live,2,72.5,SP14
4,5,Salix richardsonii,Stem,Live,1,NA,SP14
4,5,Salix richardsonii,Stem,Live,2,NA,SP14
4,5,XXXothergram,Leaf,Live,5,NA,SP14
4,5,XXXothergram,Leaf,Live,4,NA,SP14
4,5,Equisetum,Leaf,Live,2,NA,SP14
4,5,XXXlitter,NA,Dead,NA,NA,SP14
4,5,XXXothermoss,NA,Live,NA,NA,SP14
4,6,Salix richardsonii,Leaf,Live,3,66.8,SP14
4,6,Salix richardsonii,Stem,Live,2,NA,SP14
4,6,XXXothergram,Leaf,Live,4,NA,SP14
4,6,Equisetum,Leaf,Live,3,NA,SP14
4,6,XXXothermoss,NA,Live,NA,NA,SP14
5,1,Salix richardsonii,Leaf,Live,3,77.2,SP14
5,1,Salix richardsonii,Stem,Live,2,NA,SP14
5,1,XXXothergram,Leaf,Live,4,NA,SP14
5,1,XXXothergram,Leaf,Live,1,NA,SP14
5,1,XXXotherforb,Leaf,Live,1,NA,SP14
5,1,XXXlitter,NA,Dead,NA,NA,SP14
5,1,XXXothermoss,NA,Live,NA,NA,SP14
5,2,Salix richardsonii,Leaf,Live,7,51.1,SP14
5,2,XXXothergram,Leaf,Live,3,NA,SP14
5,2,XXXotherforb,Leaf,Live,1,NA,SP14
5,2,XXXothergram,Leaf,Live,2,NA,SP14
5,2,XXXothermoss,NA,Live,NA,NA,SP14
5,3,Salix richardsonii,Leaf,Live,1,58.5,SP14
5,3,Salix richardsonii,Stem,Live,2,NA,SP14
5,3,XXXothergram,Leaf,Live,3,NA,SP14
5,3,Equisetum,Leaf,Live,5,NA,SP14
5,3,XXXothergram,Leaf,Live,1,NA,SP14
5,3,XXXothermoss,NA,Live,NA,NA,SP14
5,4,Salix richardsonii,Stem,Live,1,54.9,SP14
5,4,Salix richardsonii,Stem,Live,1,NA,SP14
5,4,XXXothergram,Leaf,Live,1,NA,SP14
5,4,XXXothergram,Leaf,Live,2,NA,SP14
5,4,XXXlitter,NA,Dead,NA,NA,SP14
5,4,XXXothermoss,NA,Live,NA,NA,SP14
5,5,Salix richardsonii,Leaf,Live,1,72,SP14
5,5,XXXothergram,Leaf,Live,6,NA,SP14
5,5,Equisetum,Leaf,Live,2,NA,SP14
5,5,XXXothermoss,NA,Live,NA,NA,SP14
5,6,Salix richardsonii,Stem,Live,2,58,SP14
5,6,XXXothergram,Leaf,Live,5,NA,SP14
5,6,XXXothergram,Leaf,Live,1,NA,SP14
5,6,XXXothermoss,NA,Live,NA,NA,SP14
6,1,Salix richardsonii,Stem,Live,3,42.1,SP14
6,1,XXXothergram,Leaf,Live,1,NA,SP14
6,1,XXXothergram,Leaf,Live,3,NA,SP14
6,1,XXXlitter,NA,Dead,NA,NA,SP14
6,1,XXXothermoss,NA,Live,NA,NA,SP14
6,2,Salix richardsonii,Leaf,Live,5,59.4,SP14
6,2,Salix richardsonii,Stem,Live,3,NA,SP14
6,2,Salix richardsonii,Stem,Live,1,NA,SP14
6,2,XXXothergram,Leaf,Live,3,NA,SP14
6,2,Equisetum,Leaf,Live,1,NA,SP14
6,2,Salix richardsonii,Stem,Live,1,NA,SP14
6,2,XXXothermoss,NA,Live,NA,NA,SP14
6,3,Salix richardsonii,Leaf,Live,5,49.8,SP14
6,3,XXXothergram,Leaf,Live,5,NA,SP14
6,3,Equisetum,Leaf,Live,1,NA,SP14
6,3,XXXothermoss,NA,Live,NA,NA,SP14
6,4,Salix richardsonii,Leaf,Live,1,63,SP14
6,4,Salix richardsonii,Stem,Live,1,NA,SP14
6,4,XXXothergram,Leaf,Live,1,NA,SP14
6,4,XXXothergram,Leaf,Live,2,NA,SP14
6,4,Equisetum,Leaf,Live,1,NA,SP14
6,4,Salix richardsonii,Stem,Live,1,NA,SP14
6,4,XXXothermoss,NA,Live,NA,NA,SP14
6,5,Salix richardsonii,Leaf,Live,4,69.5,SP14
6,5,Salix richardsonii,Stem,Live,2,NA,SP14
6,5,Salix richardsonii,Stem,Live,1,NA,SP14
6,5,XXXothergram,Leaf,Live,3,NA,SP14
6,5,Equisetum,Leaf,Live,1,NA,SP14
6,5,XXXothermoss,NA,Live,NA,NA,SP14
6,6,Salix richardsonii,Leaf,Live,3,77.1,SP14
6,6,Salix richardsonii,Stem,Live,2,NA,SP14
6,6,Equisetum,Leaf,Live,3,NA,SP14
6,6,Equisetum,Stem,Live,1,NA,SP14
6,6,XXXlitter,NA,Dead,NA,NA,SP14
6,6,XXXothermoss,NA,Live,NA,NA,SP14
1,1,Salix richardsonii,Leaf,Live,4,53.1,SP15
1,1,XXXothergram,Leaf,Live,3,NA,SP15
1,1,XXXothergram,Leaf,Live,2,NA,SP15
1,1,XXXlitter,NA,Dead,NA,NA,SP15
1,1,XXXothermoss,NA,Live,NA,NA,SP15
1,2,Salix richardsonii,Leaf,Live,2,67.3,SP15
1,2,Salix richardsonii,Stem,Live,3,NA,SP15
1,2,XXXothergram,Leaf,Live,2,NA,SP15
1,2,XXXlitter,NA,Dead,NA,NA,SP15
1,2,XXXothermoss,NA,Live,NA,NA,SP15
1,3,Salix richardsonii,Leaf,Live,1,59.5,SP15
1,3,XXXothergram,Leaf,Live,2,NA,SP15
1,3,XXXothergram,Stem,Live,1,NA,SP15
1,3,XXXothergram,Stem,Live,1,NA,SP15
1,3,Salix richardsonii,Stem,Live,1,NA,SP15
1,3,XXXlitter,NA,Dead,NA,NA,SP15
1,3,XXXothermoss,NA,Live,NA,NA,SP15
1,4,Salix richardsonii,Leaf,Live,2,45.4,SP15
1,4,Salix richardsonii,Stem,Live,1,NA,SP15
1,4,XXXothergram,Leaf,Live,6,NA,SP15
1,4,XXXothermoss,NA,Live,NA,NA,SP15
1,5,Salix richardsonii,Leaf,Live,1,55,SP15
1,5,Equisetum,Leaf,Live,2,NA,SP15
1,5,XXXlitter,NA,Dead,NA,NA,SP15
1,5,XXXothermoss,NA,Live,NA,NA,SP15
1,6,Salix richardsonii,Leaf,Live,2,30.3,SP15
1,6,XXXothergram,Leaf,Live,2,NA,SP15
1,6,XXXothergram,Leaf,Live,1,NA,SP15
1,6,Equisetum,Leaf,Live,1,NA,SP15
1,6,XXXothermoss,NA,Live,NA,NA,SP15
2,1,XXXothergram,Leaf,Live,5,27.1,SP15
2,1,XXXothergram,Leaf,Live,2,NA,SP15
2,1,XXXothermoss,NA,Live,NA,NA,SP15
2,2,Salix richardsonii,Leaf,Live,5,53.2,SP15
2,2,Salix richardsonii,Stem,Live,1,NA,SP15
2,2,Salix richardsonii,Stem,Live,1,NA,SP15
2,2,XXXothergram,Leaf,Live,4,NA,SP15
2,2,XXXothermoss,NA,Live,NA,NA,SP15
2,2,XXXlitter,NA,Dead,NA,NA,SP15
2,3,Salix richardsonii,Leaf,Live,3,37.1,SP15
2,3,XXXothergram,Leaf,Live,4,NA,SP15
2,3,XXXothergram,Leaf,Live,1,NA,SP15
2,3,XXXothermoss,NA,Live,NA,NA,SP15
2,4,Salix richardsonii,Stem,Live,3,33,SP15
2,4,Salix richardsonii,Leaf,Live,2,NA,SP15
2,4,XXXotherforb,Leaf,Live,1,NA,SP15
2,4,XXXlitter,NA,Dead,NA,NA,SP15
2,4,XXXothermoss,NA,Live,NA,NA,SP15
2,5,Salix richardsonii,Leaf,Live,4,55.5,SP15
2,5,Salix richardsonii,Stem,Live,2,NA,SP15
2,5,Salix richardsonii,Stem,Live,1,NA,SP15
2,5,XXXothergram,Leaf,Live,3,NA,SP15
2,5,XXXothergram,Leaf,Live,2,NA,SP15
2,5,XXXotherforb,Leaf,Live,1,NA,SP15
2,5,XXXlitter,NA,Dead,NA,NA,SP15
2,5,XXXothermoss,NA,Live,NA,NA,SP15
2,6,Salix richardsonii,Stem,Live,1,40.5,SP15
2,6,Salix richardsonii,Leaf,Live,3,NA,SP15
2,6,Salix arctica,Leaf,Live,1,NA,SP15
2,6,XXXothergram,Leaf,Live,1,NA,SP15
2,6,XXXothergram,Leaf,Live,1,NA,SP15
2,6,XXXlitter,NA,Dead,NA,NA,SP15
2,6,XXXothermoss,NA,Live,NA,NA,SP15
3,1,Salix richardsonii,Leaf,Live,2,42.2,SP15
3,1,XXXothergram,Leaf,Live,7,NA,SP15
3,1,XXXlitter,NA,Dead,NA,NA,SP15
3,2,Salix richardsonii,Leaf,Live,3,41.2,SP15
3,2,XXXothergram,Leaf,Live,4,NA,SP15
3,2,XXXothergram,Leaf,Live,2,NA,SP15
3,2,XXXotherforb,Leaf,Live,1,NA,SP15
3,2,XXXlitter,NA,Dead,NA,NA,SP15
3,2,XXXothermoss,NA,Live,NA,NA,SP15
3,3,Salix richardsonii,Leaf,Live,2,50.6,SP15
3,3,Salix richardsonii,Stem,Live,1,NA,SP15
3,3,XXXothergram,Leaf,Live,2,NA,SP15
3,3,XXXotherforb,Leaf,Live,1,NA,SP15
3,3,XXXothermoss,NA,Live,NA,NA,SP15
3,4,Salix richardsonii,Leaf,Live,3,44,SP15
3,4,Salix richardsonii,Stem,Live,1,NA,SP15
3,4,XXXothergram,Leaf,Live,3,NA,SP15
3,4,XXXothermoss,NA,Live,NA,NA,SP15
3,5,Salix richardsonii,Leaf,Live,1,44.6,SP15
3,5,Salix richardsonii,Stem,Live,1,NA,SP15
3,5,XXXothergram,Leaf,Live,5,NA,SP15
3,5,XXXothergram,Leaf,Live,1,NA,SP15
3,5,XXXlitter,NA,Dead,NA,NA,SP15
3,6,Salix richardsonii,Leaf,Live,3,49.2,SP15
3,6,XXXothergram,Leaf,Live,7,NA,SP15
3,6,XXXothergram,Leaf,Live,4,NA,SP15
3,6,XXXothermoss,NA,Live,NA,NA,SP15
4,1,XXXothergram,Leaf,Live,2,39.1,SP15
4,1,XXXlitter,NA,Dead,NA,NA,SP15
4,2,Salix richardsonii,Stem,Live,2,59.2,SP15
4,2,XXXothergram,Stem,Live,1,NA,SP15
4,2,XXXothermoss,NA,Live,NA,NA,SP15
4,3,Salix richardsonii,Leaf,Live,3,58.6,SP15
4,3,Salix richardsonii,Stem,Live,1,NA,SP15
4,3,XXXlitter,NA,Dead,NA,NA,SP15
4,3,XXXothermoss,NA,Live,NA,NA,SP15
4,4,Salix richardsonii,Leaf,Live,5,58.9,SP15
4,4,Salix richardsonii,Stem,Live,2,NA,SP15
4,4,XXXotherforb,Leaf,Live,1,NA,SP15
4,4,XXXothermoss,NA,Live,NA,NA,SP15
4,5,XXXothergram,Leaf,Live,4,40.4,SP15
4,5,Salix richardsonii,Stem,Live,2,NA,SP15
4,5,XXXothergram,Leaf,Live,1,NA,SP15
4,5,XXXlitter,NA,Dead,NA,NA,SP15
4,5,XXXothermoss,NA,Live,NA,NA,SP15
4,6,XXXothergram,Leaf,Live,3,29.5,SP15
4,6,XXXothergram,Leaf,Live,4,NA,SP15
4,6,Salix richardsonii,Stem,Live,1,NA,SP15
4,6,XXXothermoss,NA,Live,NA,NA,SP15
5,1,Salix richardsonii,Leaf,Live,1,67.4,SP15
5,1,Salix richardsonii,Stem,Live,2,NA,SP15
5,1,Salix richardsonii,Stem,Live,1,NA,SP15
5,1,XXXothergram,Leaf,Live,3,NA,SP15
5,1,XXXothermoss,NA,Live,NA,NA,SP15
5,2,Salix richardsonii,Leaf,Live,3,70.8,SP15
5,2,Salix richardsonii,Stem,Live,2,NA,SP15
5,2,Salix arctica,Leaf,Live,1,NA,SP15
5,2,XXXothergram,Leaf,Live,1,NA,SP15
5,2,XXXothermoss,NA,Live,NA,NA,SP15
5,3,Salix richardsonii,Leaf,Live,5,75,SP15
5,3,Salix richardsonii,Stem,Live,1,NA,SP15
5,3,Salix arctica,Leaf,Live,1,NA,SP15
5,3,XXXothermoss,NA,Live,NA,NA,SP15
5,4,Salix richardsonii,Leaf,Live,2,64.6,SP15
5,4,Salix richardsonii,Stem,Live,1,NA,SP15
5,4,XXXothergram,Leaf,Live,1,NA,SP15
5,4,Equisetum,Leaf,Live,2,NA,SP15
5,4,Salix richardsonii,Stem,Live,1,NA,SP15
5,4,XXXothermoss,NA,Live,NA,NA,SP15
5,5,Salix richardsonii,Stem,Live,3,39.2,SP15
5,5,Salix richardsonii,Stem,Live,2,NA,SP15
5,5,XXXlitter,NA,Dead,NA,NA,SP15
5,5,XXXothermoss,NA,Live,NA,NA,SP15
5,6,Salix richardsonii,Stem,Live,2,20.2,SP15
5,6,XXXothergram,Leaf,Live,4,NA,SP15
5,6,XXXlitter,NA,Dead,NA,NA,SP15
5,6,XXXothermoss,NA,Live,NA,NA,SP15
6,1,Salix richardsonii,Leaf,Live,1,35.2,SP15
6,1,Salix richardsonii,Stem,Live,1,NA,SP15
6,1,XXXothergram,Leaf,Live,2,NA,SP15
6,1,XXXothermoss,NA,Live,NA,NA,SP15
6,2,Salix richardsonii,Leaf,Live,1,61.5,SP15
6,2,Salix richardsonii,Stem,Live,1,NA,SP15
6,2,XXXothergram,Leaf,Live,3,NA,SP15
6,2,XXXothergram,Leaf,Live,1,NA,SP15
6,2,XXXlitter,NA,Dead,NA,NA,SP15
6,2,XXXothermoss,NA,Live,NA,NA,SP15
6,3,Salix richardsonii,Stem,Live,2,62,SP15
6,3,Salix richardsonii,Stem,Live,1,NA,SP15
6,3,XXXothergram,Leaf,Live,2,NA,SP15
6,3,XXXlitter,NA,Dead,NA,NA,SP15
6,3,XXXothermoss,NA,Live,NA,NA,SP15
6,4,Salix richardsonii,Stem,Live,1,60.4,SP15
6,4,Salix richardsonii,Stem,Live,2,NA,SP15
6,4,Equisetum,Leaf,Live,7,NA,SP15
6,4,Equisetum,Stem,Live,2,NA,SP15
6,4,XXXothermoss,NA,Live,NA,NA,SP15
6,5,Salix richardsonii,Leaf,Live,1,44.3,SP15
6,5,Salix richardsonii,Stem,Live,3,NA,SP15
6,5,XXXothergram,Leaf,Live,1,NA,SP15
6,5,Equisetum,Leaf,Live,3,NA,SP15
6,5,XXXotherforb,Leaf,Live,1,NA,SP15
6,5,XXXothermoss,NA,Live,NA,NA,SP15
6,6,Salix richardsonii,Leaf,Live,1,50.4,SP15
6,6,Equisetum,Leaf,Live,4,NA,SP15
6,6,Salix richardsonii,Stem,Live,1,NA,SP15
6,6,XXXlitter,NA,Dead,NA,NA,SP15
1,1,Salix richardsonii,Leaf,Live,2,68,SP16
1,1,Salix richardsonii,Stem,Live,2,NA,SP16
1,1,XXXothermoss,NA,Live,NA,NA,SP16
1,2,Salix richardsonii,Leaf,Live,4,64.2,SP16
1,2,Salix richardsonii,Stem,Live,2,NA,SP16
1,2,XXXothergram,Leaf,Live,2,NA,SP16
1,2,XXXothermoss,NA,Live,NA,NA,SP16
1,2,XXXlitter,NA,Dead,NA,NA,SP16
1,3,Salix richardsonii,Leaf,Live,4,73.5,SP16
1,3,Salix richardsonii,Stem,Live,1,NA,SP16
1,3,XXXothermoss,NA,Live,NA,NA,SP16
1,4,Salix richardsonii,Leaf,Live,3,72.1,SP16
1,4,Salix richardsonii,Stem,Live,3,NA,SP16
1,4,Salix richardsonii,Stem,Live,2,NA,SP16
1,4,XXXothergram,Leaf,Live,3,NA,SP16
1,4,XXXlitter,NA,Dead,NA,NA,SP16
1,4,XXXothermoss,NA,Live,NA,NA,SP16
1,5,Salix richardsonii,Leaf,Live,1,69.1,SP16
1,5,Salix richardsonii,Stem,Live,2,NA,SP16
1,5,Salix richardsonii,Stem,Live,3,NA,SP16
1,5,XXXothermoss,NA,Live,NA,NA,SP16
1,6,Salix richardsonii,Leaf,Live,5,72,SP16
1,6,Salix richardsonii,Stem,Live,2,NA,SP16
1,6,XXXlitter,NA,Dead,NA,NA,SP16
2,1,Salix richardsonii,Leaf,Live,2,60.4,SP16
2,1,Salix richardsonii,Stem,Live,1,NA,SP16
2,1,Salix richardsonii,Stem,Live,2,NA,SP16
2,1,XXXothermoss,NA,Live,NA,NA,SP16
2,2,Salix richardsonii,Leaf,Live,5,59.3,SP16
2,2,Salix richardsonii,Stem,Live,3,NA,SP16
2,2,XXXothermoss,NA,Live,NA,NA,SP16
2,3,Salix richardsonii,Leaf,Live,2,70.1,SP16
2,3,Salix richardsonii,Stem,Live,1,NA,SP16
2,3,Salix richardsonii,Stem,Live,2,NA,SP16
2,3,Equisetum,NA,NA,NA,NA,SP16
2,3,XXXothermoss,NA,Live,NA,NA,SP16
2,3,XXXlitter,NA,Dead,NA,NA,SP16
2,4,Salix richardsonii,Leaf,Live,2,74.2,SP16
2,4,Salix richardsonii,Stem,Live,1,NA,SP16
2,4,Salix richardsonii,Stem,Live,2,NA,SP16
2,4,XXXlitter,NA,Dead,NA,NA,SP16
2,4,XXXothermoss,NA,Live,NA,NA,SP16
2,5,Salix richardsonii,Leaf,Live,5,69.5,SP16
2,5,Salix richardsonii,Stem,Live,2,NA,SP16
2,5,XXXlitter,NA,Dead,NA,NA,SP16
2,5,XXXothermoss,NA,Live,NA,NA,SP16
2,6,Salix richardsonii,Leaf,Live,5,67.9,SP16
2,6,Salix richardsonii,Stem,Live,3,NA,SP16
2,6,XXXlitter,NA,Dead,NA,NA,SP16
3,1,Salix richardsonii,Leaf,Live,6,76.1,SP16
3,1,Salix richardsonii,Stem,Live,2,NA,SP16
3,1,Salix richardsonii,Stem,Live,1,NA,SP16
3,1,XXXlitter,NA,Dead,NA,NA,SP16
3,2,Salix richardsonii,Leaf,Live,4,74.8,SP16
3,2,XXXothergram,Leaf,Live,1,NA,SP16
3,2,Salix richardsonii,Stem,Live,2,NA,SP16
3,2,XXXlitter,NA,Dead,NA,NA,SP16
3,3,Salix richardsonii,Leaf,Live,6,61.5,SP16
3,3,Salix richardsonii,Stem,Live,1,NA,SP16
3,3,Salix richardsonii,Stem,Live,1,NA,SP16
3,3,XXXothergram,Leaf,Live,1,NA,SP16
3,3,XXXlitter,NA,Dead,NA,NA,SP16
3,4,Salix richardsonii,Leaf,Live,1,60,SP16
3,4,Salix richardsonii,Stem,Live,2,NA,SP16
3,4,XXXothermoss,NA,Live,NA,NA,SP16
3,5,Salix richardsonii,Stem,Live,1,73.4,SP16
3,5,Salix richardsonii,Stem,Live,3,NA,SP16
3,5,XXXlitter,NA,Dead,NA,NA,SP16
3,6,Salix richardsonii,Leaf,Live,1,66.5,SP16
3,6,Salix richardsonii,Stem,Live,2,NA,SP16
3,6,Salix richardsonii,Stem,Live,3,NA,SP16
3,6,XXXlitter,NA,Dead,NA,NA,SP16
4,1,Salix richardsonii,Leaf,Live,4,71,SP16
4,1,Salix richardsonii,Stem,Live,4,NA,SP16
4,1,Salix richardsonii,Stem,Live,1,NA,SP16
4,1,XXXlitter,NA,Dead,NA,NA,SP16
4,1,XXXothermoss,NA,Live,NA,NA,SP16
4,2,Salix richardsonii,Leaf,Live,3,76.8,SP16
4,2,Salix richardsonii,Stem,Live,3,NA,SP16
4,2,Salix richardsonii,Stem,Live,3,NA,SP16
4,2,XXXlitter,NA,Dead,NA,NA,SP16
4,2,XXXothermoss,NA,Live,NA,NA,SP16
4,3,Salix richardsonii,Leaf,Live,9,69.2,SP16
4,3,Salix richardsonii,Stem,Live,3,NA,SP16
4,3,XXXothergram,Leaf,Live,2,NA,SP16
4,3,XXXothermoss,NA,Live,NA,NA,SP16
4,4,Salix richardsonii,Leaf,Live,2,68,SP16
4,4,Salix richardsonii,Stem,Live,3,NA,SP16
4,4,Salix richardsonii,Stem,Live,1,NA,SP16
4,4,XXXothermoss,NA,Live,NA,NA,SP16
4,5,Salix richardsonii,Leaf,Live,2,71.5,SP16
4,5,Salix richardsonii,Stem,Live,3,NA,SP16
4,5,Salix richardsonii,Stem,Live,1,NA,SP16
4,5,XXXothergram,Leaf,Live,1,NA,SP16
4,5,XXXothermoss,NA,Live,NA,NA,SP16
4,6,Salix richardsonii,Leaf,Live,5,79,SP16
4,6,Salix richardsonii,Stem,Live,4,NA,SP16
4,6,Salix richardsonii,Stem,Live,2,NA,SP16
4,6,XXXlitter,NA,Dead,NA,NA,SP16
4,6,XXXothermoss,NA,Live,NA,NA,SP16
5,1,Salix richardsonii,Leaf,Live,5,65.5,SP16
5,1,Salix richardsonii,Stem,Live,2,NA,SP16
5,1,Salix richardsonii,Stem,Live,1,NA,SP16
5,1,XXXlitter,NA,Dead,NA,NA,SP16
5,1,XXXothermoss,NA,Live,NA,NA,SP16
5,2,Salix richardsonii,Leaf,Live,8,74.2,SP16
5,2,Salix richardsonii,Stem,Live,2,NA,SP16
5,2,XXXlitter,NA,Dead,NA,NA,SP16
5,3,Salix richardsonii,Leaf,Live,5,73.5,SP16
5,3,Salix richardsonii,Stem,Live,3,NA,SP16
5,3,Salix richardsonii,Stem,Live,1,NA,SP16
5,3,XXXothermoss,NA,Live,NA,NA,SP16
5,4,Salix richardsonii,Leaf,Live,6,81,SP16
5,4,Salix richardsonii,Stem,Live,2,NA,SP16
5,4,Salix richardsonii,Stem,Live,1,NA,SP16
5,4,XXXlitter,NA,Dead,NA,NA,SP16
5,5,Salix richardsonii,Leaf,Live,5,80.8,SP16
5,5,Salix richardsonii,Stem,Live,3,NA,SP16
5,5,Salix richardsonii,Stem,Live,1,NA,SP16
5,5,XXXlitter,NA,Dead,NA,NA,SP16
5,5,XXXothermoss,NA,Live,NA,NA,SP16
5,6,Salix richardsonii,Leaf,Live,2,67.5,SP16
5,6,Salix richardsonii,Stem,Live,1,NA,SP16
5,6,XXXothermoss,NA,Live,NA,NA,SP16
6,1,Salix richardsonii,Stem,Live,1,44.5,SP16
6,1,XXXothermoss,NA,Live,NA,NA,SP16
6,2,Salix richardsonii,Leaf,Live,1,76.5,SP16
6,2,Salix richardsonii,Stem,Live,1,NA,SP16
6,2,Salix richardsonii,Stem,Live,1,NA,SP16
6,2,XXXothergram,Leaf,Live,1,NA,SP16
6,2,XXXothermoss,NA,Live,NA,NA,SP16
6,3,Salix richardsonii,Leaf,Live,3,71.7,SP16
6,3,Salix richardsonii,Stem,Live,2,NA,SP16
6,3,XXXlitter,NA,Dead,NA,NA,SP16
6,4,Salix richardsonii,Leaf,Live,2,77.6,SP16
6,4,Salix richardsonii,Stem,Live,2,NA,SP16
6,4,Salix richardsonii,Stem,Live,2,NA,SP16
6,4,XXXothermoss,NA,Live,NA,NA,SP16
6,5,Salix richardsonii,Leaf,Live,5,54,SP16
6,5,Salix richardsonii,Stem,Live,1,NA,SP16
6,5,Salix richardsonii,Stem,Live,1,NA,SP16
6,5,XXXlitter,NA,Dead,NA,NA,SP16
6,5,XXXothermoss,NA,Live,NA,NA,SP16
6,6,Salix richardsonii,Leaf,Live,4,77.9,SP16
6,6,Salix richardsonii,Stem,Live,1,NA,SP16
6,6,XXXothermoss,NA,Live,NA,NA,SP16
1,1,Salix richardsonii,Stem,Live,2,58.5,SP17
1,1,XXXothermoss,NA,Live,NA,NA,SP17
1,2,Equisetum,Leaf,Live,1,6.1,SP17
1,2,XXXlitter,NA,Dead,NA,NA,SP17
1,2,XXXothermoss,NA,Live,NA,NA,SP17
1,3,Salix richardsonii,Leaf,Live,1,69.1,SP17
1,3,Salix richardsonii,Stem,Live,3,NA,SP17
1,3,Salix richardsonii,Stem,Live,1,NA,SP17
1,3,XXXlitter,NA,Dead,NA,NA,SP17
1,3,XXXothermoss,NA,Live,NA,NA,SP17
1,4,Salix richardsonii,Leaf,Live,1,50.5,SP17
1,4,Salix richardsonii,Stem,Live,1,NA,SP17
1,4,Salix richardsonii,Stem,Live,1,NA,SP17
1,4,XXXlitter,NA,Dead,NA,NA,SP17
1,4,XXXothermoss,NA,Live,NA,NA,SP17
1,5,Salix richardsonii,Stem,Live,1,52.4,SP17
1,5,Salix richardsonii,Stem,Live,1,NA,SP17
1,5,XXXlitter,NA,Dead,NA,NA,SP17
1,5,XXXothermoss,NA,Live,NA,NA,SP17
1,6,Salix richardsonii,Leaf,Live,3,75.7,SP17
1,6,Salix richardsonii,Stem,Live,2,NA,SP17
1,6,Salix richardsonii,Stem,Live,2,NA,SP17
1,6,XXXlitter,NA,Dead,NA,NA,SP17
1,6,XXXothermoss,NA,Live,NA,NA,SP17
2,1,Salix richardsonii,Leaf,Live,1,65.8,SP17
2,1,Salix richardsonii,Stem,Live,1,NA,SP17
2,1,Salix richardsonii,Stem,Live,2,NA,SP17
2,1,XXXlitter,NA,Dead,NA,NA,SP17
2,1,XXXothermoss,NA,Live,NA,NA,SP17
2,2,Salix richardsonii,Leaf,Live,2,73.2,SP17
2,2,Salix richardsonii,Stem,Live,2,NA,SP17
2,2,Salix richardsonii,Stem,Live,2,NA,SP17
2,2,XXXlitter,NA,Dead,NA,NA,SP17
2,2,XXXothermoss,NA,Live,NA,NA,SP17
2,3,Salix richardsonii,Leaf,Live,1,66.6,SP17
2,3,Salix richardsonii,Stem,Live,1,NA,SP17
2,3,Salix richardsonii,Stem,Live,1,NA,SP17
